2519
(128560439, 'ADA3', '603', 'C1', 'PORTO', 'PARANHOS', 'RUA VALE FORMOSO', 'PARAGEM SEM ABRIGO')
(314028302, 'JRC3', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA JOAO RODRIGUES CARRILHO', '0')
(280200160, 'HSJ1', '0', 'C6', 'PORTO', 'PARANHOS', 'RUA PROF. HERNANI MONTEIRO', '0')
(280200160, 'HSJ2', '0', 'C6', 'PORTO', 'PARANHOS', 'RUA PROF. HERNANI MONTEIRO', '0')
(424079992, 'HSJ4', '0', 'C6', 'PORTO', 'PARANHOS', 'RUA PROF. HERNANI MONTEIRO', '0')
(430267067, 'ANTZ1', '0', 'N11', 'MAIA', 'VERMOIM', 'RUA PADRE LUIS CAMPOS', '0')
(430267067, 'ANTZ2', '0', 'N11', 'MAIA', 'VERMOIM', 'RUA PADRE LUIS CAMPOS', '0')
(430267067, 'PLC1', '0', 'N11', 'MAIA', 'VERMOIM', 'RUA PADRE LUIS CAMPOS', '0')
(430267067, 'PLC2', '0', 'N11', 'MAIA', 'VERMOIM', 'RUA PADRE LUIS CAMPOS', '0')
(430284844, 'FCR1', '0', 'C5', 'MAIA', 'MAIA', 'RUA PADRE ANTONIO', 'Sem classificação')
(1224758703, 'FRC', '0', 'S2', 'VILA NOVA DE GAIA', 'GULPILHARES', 'ALAMEDA REPUBLICA', '0')
(444041716, 'HPA4', '0', 'N16', 'VALONGO', 'ALFENA', 'RUA PASSARIAS', '0')
(444041716, 'HPA3', '0', 'N16', 'VALONGO', 'ALFENA', 'RUA PASSARIAS', '0')
(444041716, 'RFND2', '0', 'N16', 'VALONGO', 'ALFENA', 'RUA PASSARIAS', '0')
(444041716, 'RFND1', '0', 'N16', 'VALONGO', 'ALFENA', 'RUA PASSARIAS', '0')
(111619645, 'AEP1', '0', 'C4', 'MATOSINHOS', 'LEÇA DA PALMEIRA', 'RUA DR. ANTONIO MACEDO', '0')
(111619645, 'EXP2', '0', 'C4', 'MATOSINHOS', 'LEÇA DA PALMEIRA', 'RUA DR. ANTONIO MACEDO', '0')
(111619645, 'EXP6', '0', 'C4', 'MATOSINHOS', 'LEÇA DA PALMEIRA', 'RUA DR. ANTONIO MACEDO', '0')
(96496392, 'GOA2', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'RUA ALFREDO CUNHA', '0')
(112613590, 'ST4', '0', 'C6', 'PORTO', 'PARANHOS', 'RUA S TOME', 'PARAGEM SEM ABRIGO')
(111619645, 'C62', '0', 'C4', 'MATOSINHOS', 'LEÇA DA PALMEIRA', 'AVENIDA DR. ANTUNES GUIMARAES', '0')
(96497010, 'RGDU1', '0', 'C3', 'MATOSINHOS', 'GUIFÕES', 'RUA LOMBA', '0')
(430284844, 'VIS', '0', 'C5', 'MAIA', 'MAIA', '0', 'PARAGEM SEM ABRIGO')
(314549177, 'CORD2', '0', 'C1', 'PORTO', 'VITÓRIA', 'RUA MARTIRES DA PATRIA', '0')
(475548529, 'CORD4', '0', 'C1', 'PORTO', 'VITÓRIA', 'RUA MARTIRES DA PATRIA', '0')
(475548529, 'CORD7', '0', 'C1', 'PORTO', 'VITÓRIA', 'RUA MARTIRES DA PATRIA', 'PARAGEM COM ABRIGO J')
(285948524, 'CORD3', '0', 'C1', 'PORTO', 'VITÓRIA', 'RUA FERREIRA DA SILVA', 'PARAGEM COM ABRIGO J')
(25620743, 'AL7', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'AVENIDA ALIADOS', 'PARAGEM SEM ABRIGO')
(124367355, 'AAL3', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'AVENIDA ALIADOS', 'Sem classificação')
(137831894, 'CMO', '0', 'C1', 'PORTO', 'VITÓRIA', 'RUA CARMO', 'Sem classificação')
(137882131, 'BTLH6', '0', 'C1', 'PORTO', 'SÉ', 'RUA DUQUE DE LOULE', 'PARAGEM SEM ABRIGO')
(1279864316, 'MAKR4', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA D. HENRIQUE CERNACHE', '0')
(1279864316, 'AKI1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA D. HENRIQUE CERNACHE', '0')
(1279864316, 'AKI2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA D. HENRIQUE CERNACHE', '0')
(100118436, 'HRC2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA D. HENRIQUE CERNACHE', '0')
(100118436, 'HRC1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA D. HENRIQUE CERNACHE', '0')
(100118436, 'RFON2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA RIO DA FONTE', '0')
(1279864316, 'RFON1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA RIO DA FONTE', '0')
(112613542, 'RGM', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA DO AVILHÓ', '0')
(96497009, 'SA', '0', 'C4', 'MATOSINHOS', 'PERAFITA', 'RUA SILVA AROSO', '0')
(402518292, 'TRD3', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA DA TRINDADE', '0')
(129545993, 'TRD4', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA DA TRINDADE', '0')
(452682249, 'TRD5', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA CAMÕES', '0')
(314536490, '25A2', '0', 'C2', 'GONDOMAR', 'GONDOMAR (S. COSME)', 'AV. G. HUMBERTO DELGADO', '0')
(1224758703, 'MDLP', '0', 'S2', 'VILA NOVA DE GAIA', 'MADALENA', 'RUA PROF. MANUEL C. RIBEIRO', '0')
(100118437, 'PREP2', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'AV. DA REPÚBLICA', '0')
(100118437, 'PDC', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'RUA PÁDUA CORREIA', '0')
(1277620309, 'LGAV2', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', 'RUA PÁDUA CORREIA', '0')
(428214900, 'APT3', '0', 'C1', 'PORTO', 'LORDELO DO OURO', 'RUA ANTONIO PATRÍCIO', '0')
(297880382, 'COND1', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA DO ALEIXO', '0')
(478928008, 'FCA', '0', 'C1', 'PORTO', 'MASSARELOS', 'VIA PANORAMICA', '0')
(112613538, 'BRRO3', '0', 'N10', 'MAIA', 'MOREIRA', 'RUA DO BARREIRO', '0')
(112613538, 'ZIND4', '0', 'N10', 'MAIA', 'MOREIRA', 'RUA DO BARREIRO', '0')
(112613538, 'ZIND3', '0', 'N10', 'MAIA', 'MOREIRA', 'RUA DO BARREIRO', '0')
(112613538, 'ESTR2', '0', 'N10', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(112613538, 'ESTR1', '0', 'N10', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(112613538, 'CRTM2', '0', 'N10', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(112613538, 'CRTM1', '0', 'N10', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(112613540, 'SEND1', '0', 'C5', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(112613540, 'SEND2', '0', 'C5', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(112613540, 'STLZ4', '0', 'C5', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(112613540, 'STLZ3', '0', 'C5', 'MAIA', 'MOREIRA', 'VIA ESTRUT. CRESTINS', '0')
(663689451, 'ACV', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA CARVALHA DE BAIXO', '0')
(663689451, 'OLB1', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DE MANARIZ', '0')
(663689451, 'OLB2', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DR. OLIVEIRA LOBO', '0')
(663689451, 'ASOT3', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'RUA DR OLIVEIRA LOBO', '0')
(257735196, 'VIS5', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA D.JOAO COUTINHO', '0')
(112613542, 'EPC1', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA FRANÇA BORGES', '0')
(111506652, 'SMAT4', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'PRAÇA GUILHERMINA SUGGIA', '0')
(111506652, 'SMAT3', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'PRAÇA GUILHERMINA SUGGIA', '0')
(111506652, 'MATI2', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'AVENIDA D. AFONSO HENRIQUES', '0')
(111506652, 'ALFC2', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', 'AVENIDA D. AFONSO HENRIQUES', '0')
(112617136, 'SCAL4', '0', 'C8', 'GONDOMAR', 'RIO TINTO', 'RUA ENG. MAIA BERNARDO', '0')
(112617128, 'RTES1', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'TRAVESSA DA CAVADA', '0')
(112617128, 'RTES2', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'TRAVESSA DA CAVADA', '0')
(429432812, 'ABM2', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA PROF. MOTA PINTO', '0')
(429432812, 'ABM1', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA PROF. MOTA PINTO', '0')
(500010035, 'BRP2', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA ROCHA PEIXOTO', '0')
(429432823, 'BRP1', '0', 'C2', 'PORTO', 'RAMALDE', 'RUA ROCHA PEIXOTO', '0')
(111459775, 'PARR4', '0', 'C1', 'PORTO', 'MASSARELOS', 'RUA OURO', '0')
(311624206, 'SCL3', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA OURO', '0')
(311624206, 'SCL4', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA OURO', '0')
(285910461, 'GAS4', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA OURO', '0')
(111455340, 'FLU6', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'LARGO ANTONIO CALEM', '0')
(1296455203, 'DL5', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA SOBREIRAS', '0')
(1296455203, 'DL6', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA SOBREIRAS', '0')
(480348682, 'CNT4', '0', 'C2', 'PORTO', 'FOZ DO DOURO', 'RUA PASSEIO ALEGRE', '0')
(1296455264, 'ALFG5', '0', 'C1', 'PORTO', 'MIRAGAIA', 'RUA NOVA DA ALFANDEGA', '0')
(111619645, 'CRZ', '0', 'C4', 'MATOSINHOS', 'PERAFITA', 'RUA OCIDENTAL', '0')
(475704957, 'RST4', '0', 'C1', 'PORTO', 'MASSARELOS', 'RUA RESTAURACAO', '0')
(475704957, 'RST3', '0', 'C1', 'PORTO', 'MASSARELOS', 'RUA RESTAURACAO', '0')
(285910932, 'EQ4', '0', 'C1', 'PORTO', 'MASSARELOS', 'RUA RESTAURACAO', '0')
(285910932, 'EQ3', '0', 'C1', 'PORTO', 'MASSARELOS', 'RUA RESTAURACAO', '0')
(430284855, 'PRNT', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE SANTANA', 'Sem classificação')
(1225943165, 'SHRM2', '0', 'C2', 'MATOSINHOS', 'SENHORA DA HORA', 'AVENIDA FABRIL DO NORTE', '0')
(431647309, 'MIS3', '0', 'C2', 'PORTO', 'PARANHOS', 'RUA MIOSOTIS', 'Sem classificação')
(25620960, 'LOI', '0', 'C1', 'PORTO', 'VITORIA', 'LGO. LOIOS', 'Sem classificação')
(1224758699, 'ESPL1', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA 2 ESCARPA DA SERRA', '0')
(1224758699, 'ESPL2', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA 2 ESCARPA DA SERRA', '0')
(314027917, 'AALB', '0', 'C2', 'PORTO', 'LORDELO DO OURO', 'RUA AFONSO ALBUQUERQUE', '0')
(297369050, 'CSS2', '0', 'C1', 'PORTO', 'CAMPANHÃ', 'RUA DO HEROISMO', '0')
(354912518, 'PBSS1', '0', 'C1', 'PORTO', 'CAMPANHÃ', 'RUA PADRE ANTONIO VIEIRA', '0')
(560976024, 'CMP4', '0', 'C1', 'PORTO', 'CAMPANHÃ', 'RUA FREIXO', '0')
(430284855, 'PP2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA GODINHO DE FARIA', 'PARAGEM SEM ABRIGO')
(430284855, 'PMQ2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE SANTANA', 'PARAGEM SEM ABRIGO')
(430284855, 'PMQ1', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE SANTANA', 'PARAGEM SEM ABRIGO')
(430284855, 'TF2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE SANTANA', 'PARAGEM SEM ABRIGO')
(430284844, 'CCRN2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA D. FREI ESTEVAO VASQUES PI', '0')
(430284844, 'CCRN1', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA D. FREI ESTEVAO VASQUES PI', '0')
(128679581, 'VTO4', '0', 'C1', 'PORTO', 'MIRAGAIA', 'RUA RESTAURACAO', '0')
(419777463, 'C24A3', '0', 'C1', 'PORTO', 'BONFIM', 'RUA CAMPO 24 AGOSTO', 'PARAGEM SEM ABRIGO')
(419777463, 'C24A1', '0', 'C1', 'PORTO', 'BONFIM', 'RUA CAMPO 24 AGOSTO', 'PARAGEM COM ABRIGO J')
(111506652, 'QTC2', '0', 'C4', 'MATOSINHOS', 'LEÇA DA PALMEIRA', 'AVENIDA DR. ANTUNES GUIMARAES', '0')
(430267067, 'AMRQ2', '0', 'C5', 'MAIA', 'VERMOIM', 'RUA ANTONIO MARQUES', '0')
(354912518, 'PBSS4', '0', 'C1', 'PORTO', 'CAMPANHÃ', 'RUA PINTO BESSA', '0')
(414127319, 'A25A1', '0', 'C1', 'PORTO', 'CAMPANHÃ', 'ALAMEDA 25 DE ABRIL', 'PARAGEM COM ABRIGO J')
(414952117, 'PCRJ1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'PRACA CORUJEIRA', 'PARAGEM SEM ABRIGO')
(1097379477, 'FSNT1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'TRAVESSA FERREIRA DOS SANTOS', 'PARAGEM SEM ABRIGO')
(415754657, 'PCRJ2', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'PRACA CORUJEIRA', 'PARAGEM SEM ABRIGO')
(1097379603, 'FALC', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA EMILIO BIEL', 'PARAGEM COM ABRIGO J')
(1097379540, 'CRT2', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA NOSSA SENHORA DO CALVARIO', 'PARAGEM COM ABRIGO J')
(1103952886, 'PSG1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA CERCO DO PORTO', 'PARAGEM SEM ABRIGO')
(1103500473, 'CPTO1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA PESO DA REGUA', 'PARAGEM SEM ABRIGO')
(343634517, 'AANT3', '0', 'C1', 'PORTO', 'CAMPANHÃ', '0', 'PARAGEM SEM ABRIGO')
(343634560, 'DCVT1', '0', 'C1', 'PORTO', 'CAMPANHÃ', '0', 'PARAGEM SEM ABRIGO')
(409117206, 'DCVT2', '0', 'C1', 'PORTO', 'CAMPANHÃ', '0', 'PARAGEM SEM ABRIGO')
(410383145, 'AANT4', '0', 'C1', 'PORTO', 'CAMPANHÃ', '0', 'PARAGEM SEM ABRIGO')
(698819572, 'EDRG1', '0', 'C1', 'PORTO', 'CAMPANHÃ', '0', 'Sem classificação')
(698819576, 'EDRG2', '0', 'C1', 'PORTO', 'CAMPANHÃ', '0', 'Sem classificação')
(311887399, 'RFAR1', '0', 'C2', 'PORTO', 'FOZ DO DOURO', 'RUA FAROL', 'PARAGEM COM ABRIGO J')
(428215628, 'DTTR', '0', 'C2', 'PORTO', 'FOZ DO DOURO', 'RUA TEATRO', 'PARAGEM COM ABRIGO J')
(111619645, 'CRTD', '0', 'C4', 'MATOSINHOS', 'PERAFITA', 'RUA AREIAS', '0')
(510772505, 'ABSS1', '0', 'C1', 'PORTO', 'RAMALDE', 'RUA ARQ. CASSIANO BARBOSA', 'Sem classificação')
(510772505, 'ABSS2', '0', 'C1', 'PORTO', 'RAMALDE', '0', 'Sem classificação')
(112617167, 'RCP2', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA CERCO DO PORTO', 'PARAGEM SEM ABRIGO')
(112617167, 'RCP1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'RUA CERCO DO PORTO', 'PARAGEM SEM ABRIGO')
(475555174, 'PBLS', '0', 'C1', 'PORTO', 'S. NICOLAU', 'RUA BELOMONTE', '0')
(1279795688, 'TSJN', '0', 'C1', 'PORTO', 'S. NICOLAU', 'RUA TAIPAS', '0')
(475552096, 'SBVT', '0', 'C1', 'PORTO', 'VITÓRIA', 'RUA TAIPAS', '0')
(335739968, 'SOCR', '0', 'C1', 'PORTO', 'RAMALDE', 'RUA FRANCOS', '0')
(430284855, 'CCB', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE SANTANA', 'Sem classificação')
(100118437, 'HGAI1', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', '0', '0')
(100118437, 'CMG3', '0', 'S8', 'VILA NOVA DE GAIA', 'MAFAMUDE', '0', '0')
(257735157, 'JPAZ1', '0', 'C2', 'PORTO', 'RAMALDE', '0', '0')
(124367355, 'AAL1', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', '0', '0')
(422547985, 'FRB', '0', 'C2', 'PORTO', 'RAMALDE', '0', '0')
(663689451, 'CSSO2', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', '0')
(663689451, 'CSSO1', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', '0')
(663689451, 'URBS1', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', '0')
(663689451, 'URBS2', '0', 'C8', 'GONDOMAR', 'RIO TINTO', '0', '0')
(663689451, 'CABN2', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'ESTRADA DA CONDUTA', '0')
(663689451, 'CABN1', '0', 'C8', 'GONDOMAR', 'FÂNZERES', 'ESTRADA DA CONDUTA', '0')
(354917933, 'CMP2', '0', 'C1', 'PORTO', 'CAMPANHÃ', '0', '0')
(111619645, 'MTSP5', '0', 'C3', 'MATOSINHOS', 'MATOSINHOS', '0', 'Sem classificação')
(430284855, 'LVR4', '0', 'C5', 'MAIA', 'MAIA', 'RUA 5 OUTUBRO', '0')
(445041897, 'PDCM1', '0', 'C9', 'MAIA', 'PEDROUÇOS', '0', '0')
(430284855, 'AC4', '0', 'C5', 'MAIA', 'VERMOIM', '0', 'Sem classificação')
(137959671, 'PDR3', '0', 'C1', 'PORTO', 'BONFIM', '0', 'Sem classificação')
(445041897, 'TVFC', '0', 'C9', 'MAIA', 'PEDROUÇOS', '0', '0')
(445041897, 'NATV', '0', 'C9', 'MAIA', 'PEDROUÇOS', '0', '0')
(445041897, 'PDB1', '0', 'C9', 'MAIA', 'PEDROUÇOS', '0', '0')
(1103952841, 'LGT4', '0', 'C6', 'PORTO', 'CAMPANHÃ', '0', '0')
(1103952841, 'LGT3', '0', 'C6', 'PORTO', 'CAMPANHÃ', '0', '0')
(447872458, 'SONH1', '0', 'C9', 'VALONGO', 'ERMESINDE', '0', 'Sem classificação')
(447872458, 'COD4', '0', 'N16', 'VALONGO', 'ALFENA', 'LG. N. SRA. DO AMPARO', 'Sem classificação')
(447872458, 'COD3', '0', 'N16', 'VALONGO', 'ALFENA', '0', 'Sem classificação')
(1097394662, 'AZV1', '0', 'C6', 'PORTO', 'CAMPANHÃ', '0', 'Sem classificação')
(112617128, 'CFER2', '0', 'C10', 'VALONGO', 'VALONGO', '0', '0')
(112617128, 'FTSR4', '0', 'C10', 'VALONGO', 'VALONGO', '0', '0')
(276932539, 'FRX1', '0', 'C6', 'PORTO', 'CAMPANHÃ', 'ESTRADA DA CIRCUNVALAÇÃO', '0')
(430267067, 'JCT1', '0', 'C5', 'MAIA', 'VERMOIM', '0', '0')
(430267067, 'JCT2', '0', 'C5', 'MAIA', 'VERMOIM', '0', '0')
(25632230, 'MGB', '0', 'C1', 'PORTO', 'MIRAGAIA', 'RUA DO ROSÁRIO', '0')
(1234709058, 'HSA3', '0', 'C1', 'PORTO', 'MIRAGAIA', '0', '0')
(424079995, 'ESED2', '0', 'C6', 'PORTO', 'PARANHOS', '0', '0')
(430006693, 'FEUP2', '0', 'C6', 'PORTO', 'PARANHOS', 'RUA DR.ROBERTO FRIAS', '0')
(137901873, 'PDR4', '0', 'C1', 'PORTO', 'BONFIM', '0', '0')
(475347093, 'CMS1', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(475347093, 'CMS6', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(475347093, 'CMS5', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(475347093, 'CMS4', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(475347093, 'CMS2', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(90378707, 'BCM5', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(138205502, 'FG3', '0', 'C1', 'PORTO', 'PARANHOS', '0', '0')
(343646655, 'BJ3', '0', 'C1', 'PORTO', 'PARANHOS', 'RUA BOLAMA', '0')
(285948522, 'CMO1', '0', 'C1', 'PORTO', 'VITÓRIA', '0', '0')
(428214957, 'FRS', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(1216466391, 'DSQ', '0', 'C1', 'PORTO', 'CEDOFEITA', '0', '0')
(1224758731, 'VDES', '0', 'S9', 'VILA NOVA DE GAIA', 'VILAR DE ANDORINHO', '0', '0')
(297880608, 'DPV3', '0', 'C1', 'PORTO', 'MASSARELOS', '0', '0')
(128673222, 'CALE', '0', 'C1', 'PORTO', 'MASSARELOS', '0', '0')
(412249451, 'FEP2', '0', 'C6', 'PORTO', 'PARANHOS', '0', '0')
(412249450, 'FEP1', '0', 'C6', 'PORTO', 'PARANHOS', '0', '0')
(314536490, '25A1', '0', 'C8', 'GONDOMAR', 'GONDOMAR (S. COSME)', '0', '0')
(112613542, 'AVLH3', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'R.TEIXEIRA LOPES', '0')
(112613542, 'TFV3', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'R.TEIXEIRA LOPES', '0')
(112613542, 'CUS3', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', '0', '0')
(1279864316, 'MAKR3', '0', 'S8', 'VILA NOVA DE GAIA', 'VILA NOVA DE GAIA (SANTA MARINHA)', 'RUA D. HENRIQUE CERNACHE', '0')
(1224758731, 'UVDE3', '0', 'S9', 'VILA NOVA DE GAIA', 'VILAR DE ANDORINHO', 'RUA CAPITÃO SALGUEIRO MAIA', '0')
(1224758731, 'VDE1', '0', 'S9', 'VILA NOVA DE GAIA', 'VILAR DE ANDORINHO', 'AV. MARGINAL', '0')
(112617136, 'DCS4', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA DA LEVADA', '0')
(112617136, 'DCS3', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA DA LEVADA', '0')
(112617129, 'CSRT4', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA ACTOR MÁRIO VIEGAS', '0')
(112617129, 'CSRT3', '0', 'C9', 'GONDOMAR', 'RIO TINTO', 'RUA ACTOR MÁRIO VIEGAS', '0')
(138233991, 'BGND', '0', 'C1', 'PORTO', 'SÉ', 'RUA AUGUTO ROSA', '0')
(135857470, 'BTLH4', '0', 'C1', 'PORTO', 'SÉ', 'PRACA BATALHA', '0')
(129553667, 'SCAT2', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'RUA STA CATARINA', '0')
(25620747, 'AAL', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'AV. ALIADOS', '0')
(25620737, 'PRFL', '0', 'C1', 'PORTO', 'SANTO ILDEFONSO', 'PR. FILIPA LENCASTRE', '0')
(285948522, 'CMO3', '0', 'C1', 'PORTO', 'VITÓRIA', '0', '0')
(129557542, 'CLRG', '0', 'C1', 'PORTO', 'VITÓRIA', 'R.S. FILIPE NERY', '0')
(135857470, 'BTLH7', '0', 'C1', 'PORTO', 'SÉ', 'PRACA BATALHA', '0')
(430284844, 'MAIN3', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DA MAINÇA', '0')
(430284844, 'MAIN4', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DA MAINÇA', '0')
(430284844, 'ART8', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DA MAINÇA', '0')
(430284844, 'ART7', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DA MAINÇA', '0')
(430284844, 'QRS2', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE QUEIRÃOS', '0')
(430284844, 'QRS1', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE QUEIRÃOS', '0')
(430284844, 'RMST4', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE QUEIRÃOS', '0')
(430284844, 'RMST3', '0', 'C5', 'MATOSINHOS', 'LEÇA DO BALIO', 'RUA DE QUEIRÃOS', '0')
(430284844, 'MOIN4', '0', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA DA MAINÇA', '0')
(430284844, 'MOIN3', '0', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA DA MAINÇA', '0')
(430284844, 'PDV4', '0', 'C5', 'MATOSINHOS', 'S. MAMEDE DE INFESTA', 'RUA COMANDANTE QUELHAS LIMA', '0')
(1223751669, 'PUNV', '0', 'C6', 'PORTO', 'PARANHOS', '0', '0')
(444041716, 'CSE1', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA DA BELA', '0')
(444041716, 'CSE2', '0', 'C9', 'VALONGO', 'ERMESINDE', 'RUA DA ARROTEIA', '0')
(447872458, '1ADN', '0', 'N16', 'VALONGO', 'ALFENA', 'RUA ALDEIA NOVA', '0')
(112613542, '1CAL2', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA DA CAL', '0')
(112613542, '1CAL1', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA DA CAL', '0')
(112613540, '1PIA2', '0', 'C5', 'MATOSINHOS', 'CUSTÓIAS', 'RUA DE PIAS', '0')
